"IdMaterial","CPRODTOOrigen","CCLASEPRODTOOrigen","ACEROOrigen","BORDESOrigen","DIAM__INTERNOOrigen","EXTREMOSOrigen","NORMAOrigen","NORTOLANCHOOrigen","NORTOLESPESOROrigen","PLANITUDOrigen","SOLDAOrigen","SUPERFICIEOrigen","USOGRALOrigen","CPRODTODestino","CCLASEPRODTODestino","ACERODestino","ACABSUPERDestino","BORDESDestino","DIAM__INTERNODestino","EXTREMOSDestino","NORMADestino","NORTOLANCHODestino","NORTOLESPESORDestino","PLANITUDDestino","SOLDADestino","SUPERFICIEDestino","USOGRALDestino","Reasignacion","Pedido"
"2A677612GM200","MP509656","M-P-CALIENTE-BOB-_","7095","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509028","M-P-FRIO-BOB-CRU","APM50W","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 50LCTGLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A689303GM200","MP509656","M-P-CALIENTE-BOB-_","2085","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509028","M-P-FRIO-BOB-CRU","APM50W","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 50LCTGLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A680824GM200","MP509656","M-P-CALIENTE-BOB-_","7095","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509028","M-P-FRIO-BOB-CRU","APM50W","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 50LCTGLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A684874GM200","MP509656","M-P-CALIENTE-BOB-_","7095","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509028","M-P-FRIO-BOB-CRU","APM50W","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 50LCTGLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A689302GM200","MP509656","M-P-CALIENTE-BOB-_","2085","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509028","M-P-FRIO-BOB-CRU","APM50W","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 50LCTGLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A682739GM200","MP509656","M-P-CALIENTE-BOB-_","7095","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509028","M-P-FRIO-BOB-CRU","APM50W","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 50LCTGLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","OK","1"
"2A539313GM200","MP509656","M-P-CALIENTE-BOB-_","7102","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509025","M-P-FRIO-BOB-CRU","C071TM","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","Rechazado","1"
"2A581334GM200","MP509656","M-P-CALIENTE-BOB-_","7093","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP509025","M-P-FRIO-BOB-CRU","7061","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 1006 GAL (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALVANIZADO","Rechazado","1"
"2A573071GM200","MP509656","M-P-CALIENTE-BOB-_","7095","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP505345","M-P-FRIO-BOB-CRU","APM45R","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ HSLA 45GLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. AUTOMOTRIZ","OK","1"
"2A573053GM200","MP509656","M-P-CALIENTE-BOB-_","7095","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP505345","M-P-FRIO-BOB-CRU","APM45R","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ HSLA 45GLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. AUTOMOTRIZ","OK","1"
"2A573064GM200","MP509656","M-P-CALIENTE-BOB-_","7095","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP505345","M-P-FRIO-BOB-CRU","APM45R","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ HSLA 45GLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. AUTOMOTRIZ","OK","1"
"2A541170GM200","MP509656","M-P-CALIENTE-BOB-_","2085","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP504655","M-P-FRIO-BOB-CRU","APM50M","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ 50LCTGLV (V 2011 REV 1)","ASTM A 568","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. AUTOMOTRIZ","OK","1"
"2A530867GM200","MP509656","M-P-CALIENTE-BOB-_","2084","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP501807","M-P-FRIO-BOB-CRU","APM50M","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ GA050 GAL (V 2011 REV 1)","TERNIUM -0.0/+3.0 MM","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. AUTOMOTRIZ","OK","1"
"2A530899GM200","MP509656","M-P-CALIENTE-BOB-_","7094","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP501807","M-P-FRIO-BOB-CRU","APM50M","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ GA050 GAL (V 2011 REV 1)","TERNIUM -0.0/+3.0 MM","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. AUTOMOTRIZ","OK","1"
"2A524283GM200","MP509656","M-P-CALIENTE-BOB-_","2085","LAMINACION","711","NO CORTADOS 98% EN ESPESOR.","ASTM A 1011 \ HSLAS 45 CLASE 2 (V 2006 REV 2)","ASTM A 568 / A 635","ASTM A 568 / A 635","TERNIUM ESTANDAR","NO","INTERNA","INDUSTRIAL ALTA RESISTENCIA","MP501807","M-P-FRIO-BOB-CRU","APM50M","MATE","LAMINACION","508","CORTADOS 98% EN ESPESOR","TER \ GA050 GAL (V 2011 REV 1)","TERNIUM -0.0/+3.0 MM","1/2 ASTM A 568","TERNIUM ESTANDAR","NO","SEMI-EXPUESTA","GALV. AUTOMOTRIZ","OK","1"
